Order_ID,Order_Date,Region,City,Product_ID,Product_Name,Category,Product_Tier,Channel,Customer_Segment,Quantity,Unit_Price,Discount_Pct,Sales,Gross_Margin_Pct,Gross_Profit
ORD17204,2024-03-31,North,Jaipur,P011,Tablet 10,Electronics,Mid,Retail,Consumer,1,23792.94,7.3,22056.21,21.46,4732.84
ORD17205,2023-11-01,North,Delhi,P006,Office Chair,Furniture,Premium,Online,SMB,2,17440.15,8.97,31751.6,21.95,6969.9
ORD17206,2023-05-31,South,Hyderabad,P004,Mechanical Keyboard,Accessories,Mid,Online,Consumer,2,5311.39,15.38,8988.83,29.02,2608.31
ORD17207,2024-11-03,South,Chennai,P011,Tablet 10,Electronics,Mid,Online,Enterprise,2,24389.69,15.55,41193.93,11.71,4824.18
ORD17208,2025-04-09,East,Patna,P005,4K Monitor,Electronics,Premium,Retail,Enterprise,2,31271.56,14.9,53224.2,15.81,8412.51
ORD17209,2023-12-16,South,Bengaluru,P012,Smartphone X,Electronics,Premium,Online,Consumer,4,59006.95,10.81,210519.46,13.38,28170.34
ORD17210,2023-12-15,North,Lucknow,P008,Desk Lamp,Furniture,Budget,Retail,Consumer,3,2562.11,7.84,7083.51,33.41,2366.51
ORD17211,2024-10-20,West,Mumbai,P012,Smartphone X,Electronics,Premium,Retail,Consumer,1,59378.48,12.14,52168.94,11.29,5887.79
ORD17212,2023-08-03,South,Chennai,P001,Laptop Pro 14,Electronics,Premium,Corporate,Enterprise,2,93911.31,20.1,150063.28,7.33,10995.41
ORD17213,2025-06-19,South,Chennai,P010,Webcam HD,Accessories,Budget,Online,Consumer,3,4534.16,13.04,11828.76,20.75,2454.72
ORD17214,2023-08-17,West,Ahmedabad,P009,USB-C Hub,Accessories,Budget,Online,Consumer,4,2252.23,20.39,7172.13,16.56,1187.65
ORD17215,2023-04-21,North,Lucknow,P010,Webcam HD,Accessories,Budget,Online,Consumer,2,4459.4,18.35,7281.89,23.93,1742.83
ORD17216,2023-08-07,South,Bengaluru,P008,Desk Lamp,Furniture,Budget,Retail,Consumer,3,2489.34,0.03,7465.44,37.84,2825.08
ORD17217,2024-05-19,North,Delhi,P008,Desk Lamp,Furniture,Budget,Retail,Enterprise,1,2391.33,9.13,2173.11,33.96,738.04
ORD17218,2025-06-15,South,Hyderabad,P002,Laptop Air 13,Electronics,Mid,Online,SMB,2,64930.56,1.45,127979.37,21.16,27086.74
ORD17219,2025-07-01,North,Lucknow,P005,4K Monitor,Electronics,Premium,Retail,Consumer,1,32512.16,10.75,29017.56,17.74,5147.88
ORD17220,2024-09-19,East,Bhubaneswar,P005,4K Monitor,Electronics,Premium,Online,Enterprise,4,31428.99,9.52,113748.84,16.89,19215.85
ORD17221,2023-02-01,North,Jaipur,P004,Mechanical Keyboard,Accessories,Mid,Corporate,Consumer,3,5384.18,11.96,14220.4,29.58,4206.65
ORD17222,2025-11-05,South,Bengaluru,P005,4K Monitor,Electronics,Premium,Retail,Consumer,2,32418.54,3.68,62452.03,20.6,12867.48
ORD17223,2023-09-12,North,Lucknow,P009,USB-C Hub,Accessories,Budget,Retail,SMB,4,2252.82,11.83,7945.27,24.36,1935.35
ORD17224,2024-04-20,East,Kolkata,P003,Wireless Headphones,Accessories,Mid,Retail,Consumer,2,7043.95,13.61,12170.3,25.98,3161.96
ORD17225,2025-10-04,West,Ahmedabad,P009,USB-C Hub,Accessories,Budget,Retail,Enterprise,4,2224.61,6.35,8333.16,26.29,2191.15
ORD17226,2025-11-21,West,Ahmedabad,P006,Office Chair,Furniture,Premium,Online,Consumer,1,18074.4,5.77,17030.67,22.37,3810.58
ORD17227,2025-01-30,West,Pune,P002,Laptop Air 13,Electronics,Mid,Online,SMB,1,66629.16,8.45,60996.76,14.76,9002.51
ORD17228,2024-04-25,South,Hyderabad,P001,Laptop Pro 14,Electronics,Premium,Online,Consumer,2,94304.62,8.91,171809.17,11.96,20556.37
ORD17229,2025-04-21,West,Ahmedabad,P008,Desk Lamp,Furniture,Budget,Online,Enterprise,3,2565.34,15.49,6504.18,29.3,1905.45
ORD17230,2025-04-02,South,Bengaluru,P002,Laptop Air 13,Electronics,Mid,Online,SMB,2,64573.28,13.6,111576.28,16.27,18151.58
ORD17231,2023-05-22,West,Ahmedabad,P002,Laptop Air 13,Electronics,Mid,Corporate,Enterprise,2,63834.01,7.22,118452.84,17.61,20865.33
ORD17232,2024-11-11,East,Patna,P004,Mechanical Keyboard,Accessories,Mid,Online,Consumer,2,5348.39,10.64,9558.66,29.63,2832.52
ORD17233,2024-02-25,North,Delhi,P005,4K Monitor,Electronics,Premium,Retail,Consumer,5,31374.23,0.0,156871.15,21.13,33151.91
ORD17234,2025-10-06,North,Jaipur,P001,Laptop Pro 14,Electronics,Premium,Retail,Consumer,3,94921.29,3.46,274917.19,17.79,48905.92
ORD17235,2024-03-08,North,Jaipur,P002,Laptop Air 13,Electronics,Mid,Retail,SMB,1,63078.29,9.38,57160.62,20.11,11497.41
ORD17236,2023-04-15,North,Jaipur,P006,Office Chair,Furniture,Premium,Online,Consumer,2,18107.17,11.07,32205.4,19.58,6305.79
ORD17237,2023-10-22,North,Jaipur,P003,Wireless Headphones,Accessories,Mid,Retail,Consumer,1,6891.71,5.78,6493.37,28.25,1834.65
ORD17238,2024-09-03,South,Chennai,P007,Standing Desk,Furniture,Premium,Retail,Enterprise,2,29090.0,8.1,53464.86,20.48,10951.73
ORD17239,2024-05-14,South,Chennai,P006,Office Chair,Furniture,Premium,Online,Consumer,4,17584.06,16.5,58733.76,21.13,12413.23
ORD17240,2024-11-03,South,Hyderabad,P011,Tablet 10,Electronics,Mid,Retail,Consumer,1,24508.6,2.03,24010.47,19.56,4697.27
ORD17241,2024-03-24,West,Pune,P010,Webcam HD,Accessories,Budget,Retail,Consumer,1,4420.09,2.45,4311.58,32.44,1398.56
ORD17242,2025-07-11,South,Hyderabad,P012,Smartphone X,Electronics,Premium,Online,Consumer,5,58294.56,4.37,278735.41,16.38,45664.24
ORD17243,2023-02-16,South,Chennai,P012,Smartphone X,Electronics,Premium,Corporate,Consumer,6,58910.48,18.38,288508.52,7.84,22622.65
ORD17244,2023-07-22,West,Ahmedabad,P012,Smartphone X,Electronics,Premium,Online,Consumer,1,56806.89,0.0,56806.89,16.5,9374.96
ORD17245,2024-10-30,West,Ahmedabad,P012,Smartphone X,Electronics,Premium,Retail,SMB,4,58804.11,2.06,230364.83,17.8,41009.01
ORD17246,2025-07-04,East,Bhubaneswar,P003,Wireless Headphones,Accessories,Mid,Online,Consumer,3,6882.77,12.61,18045.36,24.76,4468.04
ORD17247,2023-04-24,East,Kolkata,P006,Office Chair,Furniture,Premium,Corporate,SMB,1,18655.09,13.96,16051.73,22.37,3590.67
ORD17248,2025-05-09,West,Pune,P001,Laptop Pro 14,Electronics,Premium,Retail,Consumer,2,95062.06,1.54,187193.42,18.77,35130.56
ORD17249,2023-08-28,West,Ahmedabad,P008,Desk Lamp,Furniture,Budget,Retail,SMB,3,2485.69,3.69,7181.69,35.32,2536.86
ORD17250,2024-05-12,North,Delhi,P002,Laptop Air 13,Electronics,Mid,Online,Consumer,2,64370.52,13.24,111696.52,16.26,18163.49
ORD17251,2023-06-10,East,Kolkata,P006,Office Chair,Furniture,Premium,Retail,Consumer,3,18444.71,0.0,55334.13,24.92,13787.87
ORD17252,2025-03-04,West,Mumbai,P010,Webcam HD,Accessories,Budget,Online,Consumer,2,4490.56,10.43,8044.43,29.83,2400.02
ORD17253,2024-07-10,West,Pune,P005,4K Monitor,Electronics,Premium,Online,Consumer,1,32781.62,8.6,29963.18,18.4,5514.64
ORD17254,2023-04-11,North,Delhi,P005,4K Monitor,Electronics,Premium,Online,Consumer,3,32626.59,10.39,87707.95,15.92,13963.16
ORD17255,2025-04-24,East,Bhubaneswar,P005,4K Monitor,Electronics,Premium,Retail,Consumer,1,31499.4,5.23,29852.84,19.43,5800.57
ORD17256,2024-03-08,East,Patna,P009,USB-C Hub,Accessories,Budget,Retail,Consumer,2,2214.23,5.22,4197.21,26.97,1131.96
ORD17257,2025-01-09,West,Mumbai,P005,4K Monitor,Electronics,Premium,Corporate,SMB,1,32964.41,11.35,29222.54,14.41,4212.28
ORD17258,2023-10-18,East,Bhubaneswar,P007,Standing Desk,Furniture,Premium,Online,Consumer,3,28119.03,11.34,74793.04,21.59,16145.65
ORD17259,2023-05-04,North,Delhi,P009,USB-C Hub,Accessories,Budget,Online,Consumer,1,2223.52,5.94,2091.37,28.21,589.93
ORD17260,2024-11-09,North,Delhi,P009,USB-C Hub,Accessories,Budget,Online,SMB,4,2135.79,5.48,8075.18,28.62,2311.4
ORD17261,2023-08-07,West,Pune,P003,Wireless Headphones,Accessories,Mid,Retail,Consumer,6,7053.48,6.8,39445.03,27.97,11033.18
ORD17262,2023-08-29,East,Patna,P006,Office Chair,Furniture,Premium,Retail,Consumer,4,18862.26,5.73,71126.95,22.61,16082.92
ORD17263,2023-08-11,East,Kolkata,P008,Desk Lamp,Furniture,Budget,Corporate,Enterprise,3,2548.39,29.51,5389.37,19.71,1062.15
ORD17264,2023-05-25,West,Pune,P002,Laptop Air 13,Electronics,Mid,Retail,SMB,3,66194.43,7.6,183489.75,20.36,37354.65
ORD17265,2025-09-12,West,Ahmedabad,P011,Tablet 10,Electronics,Mid,Online,Consumer,1,24189.77,7.31,22421.06,19.31,4328.64
ORD17266,2023-07-27,North,Lucknow,P004,Mechanical Keyboard,Accessories,Mid,Retail,Consumer,1,5253.59,8.08,4828.9,30.28,1462.01
ORD17267,2024-05-21,North,Lucknow,P008,Desk Lamp,Furniture,Budget,Online,Consumer,5,2556.32,8.65,11675.81,34.01,3971.05
ORD17268,2025-01-11,East,Bhubaneswar,P002,Laptop Air 13,Electronics,Mid,Online,Consumer,3,65855.11,9.72,178357.52,19.75,35226.7
ORD17269,2024-08-22,East,Bhubaneswar,P010,Webcam HD,Accessories,Budget,Online,Consumer,3,4610.84,11.51,12240.95,31.51,3857.16
ORD17270,2025-10-31,South,Chennai,P011,Tablet 10,Electronics,Mid,Online,Enterprise,7,24552.76,11.41,152263.55,19.34,29453.58
ORD17271,2024-04-11,South,Hyderabad,P002,Laptop Air 13,Electronics,Mid,Corporate,Enterprise,1,61817.09,28.81,44008.33,8.0,3521.83
ORD17272,2024-05-10,West,Ahmedabad,P003,Wireless Headphones,Accessories,Mid,Online,SMB,2,7076.68,10.67,12642.78,27.68,3499.14
ORD17273,2024-07-25,West,Ahmedabad,P010,Webcam HD,Accessories,Budget,Retail,Consumer,1,4515.57,11.25,4007.71,27.57,1105.02
ORD17274,2025-07-26,East,Patna,P002,Laptop Air 13,Electronics,Mid,Retail,Consumer,4,63908.2,2.87,248293.01,23.26,57754.79
ORD17275,2024-09-05,East,Kolkata,P001,Laptop Pro 14,Electronics,Premium,Retail,Consumer,3,90276.86,8.19,248653.49,17.4,43262.58
ORD17276,2024-11-26,East,Bhubaneswar,P004,Mechanical Keyboard,Accessories,Mid,Corporate,SMB,1,5578.33,20.16,4453.91,24.4,1086.73
ORD17277,2023-11-13,East,Patna,P012,Smartphone X,Electronics,Premium,Retail,Consumer,5,58888.88,6.52,275259.68,13.52,37218.23
ORD17278,2023-02-07,West,Mumbai,P008,Desk Lamp,Furniture,Budget,Online,SMB,1,2520.72,9.46,2282.18,32.56,743.14
ORD17279,2025-09-04,West,Pune,P010,Webcam HD,Accessories,Budget,Online,Consumer,1,4431.51,12.48,3878.59,24.65,956.23
ORD17280,2025-12-23,North,Jaipur,P004,Mechanical Keyboard,Accessories,Mid,Online,Consumer,3,5561.9,11.3,14800.03,29.55,4372.75
ORD17281,2023-08-17,North,Lucknow,P008,Desk Lamp,Furniture,Budget,Online,Consumer,3,2535.82,14.22,6525.41,31.74,2070.87
ORD17282,2025-07-03,East,Bhubaneswar,P007,Standing Desk,Furniture,Premium,Retail,Consumer,5,27291.22,4.07,130907.41,24.21,31689.19
ORD17283,2025-03-30,North,Lucknow,P010,Webcam HD,Accessories,Budget,Online,Consumer,1,4293.96,9.73,3876.19,28.71,1112.69
ORD17284,2024-01-24,East,Kolkata,P007,Standing Desk,Furniture,Premium,Retail,Consumer,2,27380.59,11.51,48457.32,18.83,9126.61
ORD17285,2024-03-07,North,Jaipur,P007,Standing Desk,Furniture,Premium,Corporate,Consumer,3,28969.81,16.93,72197.36,15.42,11135.51
ORD17286,2023-02-01,East,Bhubaneswar,P008,Desk Lamp,Furniture,Budget,Online,Consumer,1,2409.1,12.24,2114.22,33.14,700.68
ORD17287,2025-02-06,West,Ahmedabad,P004,Mechanical Keyboard,Accessories,Mid,Retail,SMB,1,5393.09,11.72,4760.79,28.23,1343.87
ORD17288,2025-05-01,West,Mumbai,P011,Tablet 10,Electronics,Mid,Online,Consumer,1,24783.07,7.3,22973.31,19.67,4519.84
ORD17289,2025-07-01,West,Pune,P002,Laptop Air 13,Electronics,Mid,Online,Consumer,2,67171.8,6.47,125657.74,20.12,25280.73
ORD17290,2025-07-11,West,Mumbai,P003,Wireless Headphones,Accessories,Mid,Corporate,Enterprise,1,6983.34,16.29,5845.91,20.07,1173.09
ORD17291,2023-02-07,North,Jaipur,P006,Office Chair,Furniture,Premium,Corporate,Consumer,2,18587.35,10.6,33232.7,19.45,6464.32
ORD17292,2024-07-31,North,Lucknow,P010,Webcam HD,Accessories,Budget,Retail,Enterprise,1,4480.63,11.04,3985.82,27.33,1089.22
ORD17293,2024-10-18,West,Pune,P003,Wireless Headphones,Accessories,Mid,Online,Enterprise,3,6958.69,16.92,17344.17,23.16,4016.94
ORD17294,2024-03-19,West,Pune,P005,4K Monitor,Electronics,Premium,Corporate,Consumer,5,31512.0,19.62,126642.61,11.63,14723.97
ORD17295,2025-01-01,East,Patna,P006,Office Chair,Furniture,Premium,Retail,SMB,2,17809.79,0.0,35619.59,27.44,9774.66
ORD17296,2025-03-10,West,Mumbai,P004,Mechanical Keyboard,Accessories,Mid,Retail,SMB,5,5493.28,0.0,27466.38,33.4,9173.38
ORD17297,2024-01-12,North,Lucknow,P006,Office Chair,Furniture,Premium,Online,SMB,5,17707.39,9.97,79708.18,23.11,18417.61
ORD17298,2024-11-30,South,Bengaluru,P011,Tablet 10,Electronics,Mid,Online,Consumer,8,23978.87,6.83,178737.3,18.74,33493.92
ORD17299,2025-08-20,South,Hyderabad,P011,Tablet 10,Electronics,Mid,Retail,SMB,3,23412.23,14.31,60186.31,14.23,8561.65
ORD17300,2025-08-30,West,Ahmedabad,P006,Office Chair,Furniture,Premium,Retail,Enterprise,3,17940.97,23.51,41169.09,15.84,6519.41
ORD17301,2025-10-16,North,Lucknow,P009,USB-C Hub,Accessories,Budget,Retail,Consumer,2,2184.45,13.37,3784.87,22.56,853.87
ORD17302,2023-11-19,West,Pune,P001,Laptop Pro 14,Electronics,Premium,Online,Enterprise,2,100102.56,14.01,172158.75,13.41,23079.03
ORD17303,2023-03-05,South,Chennai,P007,Standing Desk,Furniture,Premium,Retail,Consumer,2,27674.51,8.11,50857.84,20.15,10245.54
ORD17304,2023-12-20,East,Kolkata,P012,Smartphone X,Electronics,Premium,Online,Consumer,1,58189.82,5.42,55035.5,15.37,8461.71
ORD17305,2025-09-14,West,Mumbai,P007,Standing Desk,Furniture,Premium,Online,Consumer,1,28692.22,4.41,27426.66,26.4,7240.47
ORD17306,2025-08-14,East,Kolkata,P005,4K Monitor,Electronics,Premium,Online,Consumer,2,32581.82,11.94,57385.83,16.96,9730.72
ORD17307,2024-08-12,North,Lucknow,P002,Laptop Air 13,Electronics,Mid,Online,Enterprise,5,67065.72,17.11,277957.47,15.26,42409.58
ORD17308,2025-05-27,East,Kolkata,P011,Tablet 10,Electronics,Mid,Online,Consumer,2,23585.71,12.96,41059.74,15.83,6500.7
ORD17309,2023-12-27,East,Kolkata,P002,Laptop Air 13,Electronics,Mid,Online,Consumer,3,64699.74,7.25,180026.16,21.23,38215.59
ORD17310,2025-05-24,West,Ahmedabad,P001,Laptop Pro 14,Electronics,Premium,Online,Consumer,1,95855.53,13.01,83389.45,11.41,9516.95
ORD17311,2024-03-02,North,Jaipur,P011,Tablet 10,Electronics,Mid,Online,Consumer,3,24280.99,9.01,66276.95,18.29,12119.13
ORD17312,2024-02-07,South,Hyderabad,P005,4K Monitor,Electronics,Premium,Retail,SMB,2,32723.03,0.0,65446.06,21.09,13800.25
ORD17313,2023-10-17,South,Chennai,P005,4K Monitor,Electronics,Premium,Online,SMB,1,31413.37,8.25,28821.38,20.25,5835.18
ORD17314,2025-06-04,South,Chennai,P010,Webcam HD,Accessories,Budget,Online,SMB,2,4422.09,11.41,7834.87,26.04,2040.57
ORD17315,2023-07-04,West,Ahmedabad,P010,Webcam HD,Accessories,Budget,Retail,Enterprise,3,4454.21,8.02,12291.15,29.19,3588.26
ORD17316,2023-08-30,North,Lucknow,P012,Smartphone X,Electronics,Premium,Online,SMB,2,59804.67,6.08,112342.36,15.64,17575.69
ORD17317,2025-05-11,East,Kolkata,P004,Mechanical Keyboard,Accessories,Mid,Online,Consumer,1,5624.5,15.45,4755.68,27.49,1307.51
ORD17318,2023-11-15,West,Ahmedabad,P002,Laptop Air 13,Electronics,Mid,Online,Enterprise,1,64739.99,19.14,52347.1,14.62,7652.57
ORD17319,2024-12-15,North,Delhi,P011,Tablet 10,Electronics,Mid,Online,SMB,3,24351.52,13.97,62847.68,15.9,9994.17
ORD17320,2024-04-17,North,Jaipur,P010,Webcam HD,Accessories,Budget,Corporate,Enterprise,2,4381.1,27.34,6366.5,18.24,1161.07
ORD17321,2025-06-05,East,Kolkata,P004,Mechanical Keyboard,Accessories,Mid,Retail,Enterprise,3,5471.61,9.8,14806.97,30.33,4491.66
ORD17322,2024-01-22,South,Hyderabad,P008,Desk Lamp,Furniture,Budget,Online,Enterprise,1,2476.23,8.62,2262.87,31.62,715.62
ORD17323,2024-08-10,South,Hyderabad,P009,USB-C Hub,Accessories,Budget,Online,Consumer,3,2289.66,13.63,5932.51,22.09,1310.4
ORD17324,2025-09-08,South,Chennai,P011,Tablet 10,Electronics,Mid,Online,SMB,3,23970.28,7.67,66392.44,18.86,12522.79
ORD17325,2023-04-20,South,Bengaluru,P012,Smartphone X,Electronics,Premium,Online,Consumer,1,57935.37,11.52,51258.7,11.58,5934.22
ORD17326,2023-10-07,North,Jaipur,P010,Webcam HD,Accessories,Budget,Online,Consumer,2,4349.64,5.13,8253.14,33.39,2755.69
ORD17327,2023-11-21,East,Kolkata,P006,Office Chair,Furniture,Premium,Online,Consumer,2,18328.38,0.0,36656.75,27.96,10249.5
ORD17328,2025-06-27,South,Chennai,P011,Tablet 10,Electronics,Mid,Retail,SMB,2,23297.19,12.3,40861.11,15.44,6308.58
ORD17329,2025-11-12,South,Hyderabad,P008,Desk Lamp,Furniture,Budget,Online,Enterprise,1,2566.11,15.88,2158.67,31.94,689.54
ORD17330,2025-08-02,West,Ahmedabad,P004,Mechanical Keyboard,Accessories,Mid,Retail,Enterprise,2,5532.79,10.94,9854.56,28.49,2807.79
ORD17331,2025-12-14,East,Patna,P002,Laptop Air 13,Electronics,Mid,Retail,Enterprise,5,66244.12,7.32,306980.56,19.11,58669.61
ORD17332,2025-06-12,West,Mumbai,P009,USB-C Hub,Accessories,Budget,Online,Consumer,5,2199.19,14.51,9399.91,23.62,2219.87
ORD17333,2025-02-24,North,Delhi,P005,4K Monitor,Electronics,Premium,Online,Consumer,5,31649.64,10.13,142221.3,18.25,25956.59
ORD17334,2023-12-05,West,Ahmedabad,P007,Standing Desk,Furniture,Premium,Online,SMB,4,28701.1,14.46,98206.11,17.61,17297.46
ORD17335,2024-07-30,North,Lucknow,P006,Office Chair,Furniture,Premium,Online,Consumer,1,17847.78,0.0,17847.78,31.44,5611.83
ORD17336,2025-11-18,North,Delhi,P001,Laptop Pro 14,Electronics,Premium,Online,Consumer,1,94053.46,12.15,82629.21,15.35,12685.24
ORD17337,2023-01-17,West,Mumbai,P010,Webcam HD,Accessories,Budget,Online,SMB,3,4360.58,12.4,11459.87,27.09,3105.01
ORD17338,2024-07-27,South,Hyderabad,P004,Mechanical Keyboard,Accessories,Mid,Online,Enterprise,3,5414.87,10.54,14532.68,26.41,3838.44
ORD17339,2024-01-04,West,Pune,P008,Desk Lamp,Furniture,Budget,Online,Consumer,5,2467.29,2.61,12014.71,38.63,4641.8
ORD17340,2025-03-21,South,Chennai,P006,Office Chair,Furniture,Premium,Online,SMB,1,17934.55,12.02,15778.3,21.95,3462.87
ORD17341,2025-01-27,South,Bengaluru,P011,Tablet 10,Electronics,Mid,Online,Enterprise,3,24255.48,15.68,61356.13,14.77,9062.67
ORD17342,2024-10-24,East,Bhubaneswar,P007,Standing Desk,Furniture,Premium,Online,Consumer,2,27663.73,2.63,53873.13,22.38,12058.09
ORD17343,2023-07-07,South,Chennai,P001,Laptop Pro 14,Electronics,Premium,Retail,SMB,4,97285.3,6.35,364413.43,17.74,64630.92
ORD17344,2023-05-15,West,Pune,P010,Webcam HD,Accessories,Budget,Online,Enterprise,5,4506.3,14.66,19227.68,27.01,5192.65
ORD17345,2025-07-12,East,Bhubaneswar,P001,Laptop Pro 14,Electronics,Premium,Retail,Enterprise,2,93154.37,10.35,167018.13,17.35,28971.49
ORD17346,2023-01-14,South,Bengaluru,P012,Smartphone X,Electronics,Premium,Corporate,Enterprise,2,56398.81,21.56,88480.92,7.51,6648.19
ORD17347,2025-06-30,South,Chennai,P004,Mechanical Keyboard,Accessories,Mid,Online,SMB,2,5421.83,11.67,9578.3,30.95,2964.15
ORD17348,2023-04-01,North,Delhi,P002,Laptop Air 13,Electronics,Mid,Retail,Enterprise,4,67048.56,6.25,251422.2,21.69,54536.05
ORD17349,2023-12-18,West,Mumbai,P002,Laptop Air 13,Electronics,Mid,Retail,Enterprise,3,61515.02,12.3,161853.17,20.83,33719.38
ORD17350,2023-11-20,South,Hyderabad,P011,Tablet 10,Electronics,Mid,Corporate,Consumer,7,24531.74,10.12,154347.19,19.44,30011.32
ORD17351,2023-01-01,West,Mumbai,P004,Mechanical Keyboard,Accessories,Mid,Online,Consumer,3,5673.75,19.05,13778.44,23.32,3213.32
ORD17352,2025-05-23,West,Mumbai,P003,Wireless Headphones,Accessories,Mid,Corporate,Consumer,2,6636.79,20.79,10513.46,19.71,2071.88
ORD17353,2023-06-24,East,Kolkata,P006,Office Chair,Furniture,Premium,Online,Consumer,5,17736.81,12.09,77964.0,21.89,17067.11
ORD17354,2024-07-20,West,Mumbai,P002,Laptop Air 13,Electronics,Mid,Retail,SMB,1,61114.49,0.0,61114.49,24.0,14669.46
ORD17355,2023-03-05,North,Jaipur,P006,Office Chair,Furniture,Premium,Online,Enterprise,1,18269.17,20.86,14458.45,17.24,2492.61
ORD17356,2024-05-11,North,Lucknow,P002,Laptop Air 13,Electronics,Mid,Retail,Consumer,2,64862.21,2.68,126253.28,22.44,28328.4
ORD17357,2025-04-12,North,Delhi,P008,Desk Lamp,Furniture,Budget,Online,SMB,6,2503.48,15.21,12735.92,27.37,3485.43
ORD17358,2024-07-15,West,Pune,P010,Webcam HD,Accessories,Budget,Online,Consumer,5,4408.01,9.53,19939.11,26.24,5232.21
ORD17359,2024-11-01,East,Patna,P006,Office Chair,Furniture,Premium,Online,Consumer,1,17895.12,6.53,16726.38,24.08,4027.86
ORD17360,2024-12-17,North,Jaipur,P003,Wireless Headphones,Accessories,Mid,Online,Consumer,2,7056.13,10.03,12696.98,28.65,3638.09
ORD17361,2024-06-18,North,Jaipur,P010,Webcam HD,Accessories,Budget,Corporate,SMB,1,4477.0,8.26,4107.34,31.28,1284.78
ORD17362,2025-10-21,West,Mumbai,P012,Smartphone X,Electronics,Premium,Retail,Consumer,3,56409.86,0.0,169229.58,16.78,28402.12
ORD17363,2024-06-12,North,Lucknow,P009,USB-C Hub,Accessories,Budget,Online,SMB,2,2130.93,9.55,3854.73,23.82,918.11
ORD17364,2023-08-12,North,Jaipur,P009,USB-C Hub,Accessories,Budget,Retail,SMB,4,2241.09,5.56,8465.79,28.82,2440.02
ORD17365,2025-02-22,North,Jaipur,P009,USB-C Hub,Accessories,Budget,Online,Consumer,1,2219.9,8.48,2031.58,26.32,534.7
ORD17366,2025-10-19,East,Bhubaneswar,P008,Desk Lamp,Furniture,Budget,Online,Consumer,1,2559.89,6.57,2391.82,33.55,802.49
ORD17367,2025-10-04,West,Pune,P001,Laptop Pro 14,Electronics,Premium,Online,SMB,1,91792.31,5.91,86369.97,15.49,13374.85
ORD17368,2023-07-07,East,Bhubaneswar,P012,Smartphone X,Electronics,Premium,Online,Enterprise,3,58458.75,22.17,136493.52,9.14,12478.79
ORD17369,2024-06-17,South,Hyderabad,P007,Standing Desk,Furniture,Premium,Online,SMB,5,28019.74,2.94,135983.89,23.16,31493.36
ORD17370,2025-12-21,North,Lucknow,P006,Office Chair,Furniture,Premium,Retail,Consumer,1,17289.12,0.0,17289.12,26.7,4615.38
ORD17371,2023-09-11,South,Chennai,P011,Tablet 10,Electronics,Mid,Online,Consumer,2,24867.36,7.32,46093.32,17.62,8122.12
ORD17372,2023-12-29,West,Ahmedabad,P005,4K Monitor,Electronics,Premium,Corporate,Enterprise,4,31042.78,23.17,95400.94,10.33,9852.81
ORD17373,2025-06-28,North,Jaipur,P003,Wireless Headphones,Accessories,Mid,Online,Consumer,3,6809.37,4.95,19416.27,30.21,5866.3
ORD17374,2025-10-31,North,Jaipur,P003,Wireless Headphones,Accessories,Mid,Corporate,Enterprise,1,7016.13,29.1,4974.54,14.93,742.58
ORD17375,2025-06-30,West,Ahmedabad,P009,USB-C Hub,Accessories,Budget,Online,SMB,1,2201.34,15.35,1863.48,21.87,407.47
ORD17376,2023-04-01,West,Ahmedabad,P002,Laptop Air 13,Electronics,Mid,Corporate,Consumer,1,67822.67,27.14,49415.47,9.11,4500.41
ORD17377,2025-01-07,West,Mumbai,P011,Tablet 10,Electronics,Mid,Corporate,SMB,2,23283.69,22.21,36222.82,10.44,3781.2
ORD17378,2025-08-15,West,Pune,P012,Smartphone X,Electronics,Premium,Online,Consumer,2,59174.7,3.86,113782.84,18.13,20626.95
ORD17379,2024-05-30,North,Jaipur,P002,Laptop Air 13,Electronics,Mid,Online,Consumer,5,63123.79,10.19,283465.6,19.04,53981.77
ORD17380,2025-10-09,West,Mumbai,P002,Laptop Air 13,Electronics,Mid,Retail,Enterprise,4,65857.15,11.08,234235.6,19.18,44915.1
ORD17381,2024-12-13,North,Lucknow,P012,Smartphone X,Electronics,Premium,Online,Consumer,2,58152.46,5.25,110204.16,13.81,15223.23
ORD17382,2025-07-08,West,Ahmedabad,P005,4K Monitor,Electronics,Premium,Online,Consumer,3,31285.89,8.96,85444.24,16.32,13944.61
ORD17383,2025-01-23,East,Bhubaneswar,P007,Standing Desk,Furniture,Premium,Online,SMB,2,27767.68,8.98,50547.71,21.1,10667.89
ORD17384,2025-09-16,West,Mumbai,P007,Standing Desk,Furniture,Premium,Online,Consumer,2,27705.41,11.42,49083.8,19.21,9428.78
ORD17385,2023-07-09,South,Bengaluru,P009,USB-C Hub,Accessories,Budget,Retail,Consumer,2,2160.49,11.1,3841.18,24.46,939.61
ORD17386,2023-08-29,East,Kolkata,P001,Laptop Pro 14,Electronics,Premium,Corporate,SMB,2,97984.27,14.65,167257.97,12.47,20863.09
ORD17387,2023-11-06,North,Jaipur,P003,Wireless Headphones,Accessories,Mid,Online,Consumer,5,6978.88,5.78,32878.35,29.16,9586.94
ORD17388,2025-01-14,West,Ahmedabad,P004,Mechanical Keyboard,Accessories,Mid,Online,Enterprise,3,5310.55,13.24,13821.8,28.22,3899.9
ORD17389,2025-08-07,East,Patna,P001,Laptop Pro 14,Electronics,Premium,Corporate,SMB,4,95838.51,22.71,296301.23,8.72,25832.77
